"SYMBOL","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","DATE"
"5PAISA",338.05,356.85,338.05,347.75,349.9,346.85,2020-09-29
"5PAISA",355,356,339.05,347.1,349.9,347.75,2020-09-30
"5PAISA",350,360,329.75,334.4,338,347.1,2020-10-01
"5PAISA",344.4,351.1,338,351.1,351.1,334.4,2020-10-05
"5PAISA",364.85,368.65,355,366.5,367,351.1,2020-10-06
"5PAISA",366.45,375,349,365.9,370,366.5,2020-10-07
"5PAISA",369.45,375,347.65,351.2,347.65,365.9,2020-10-08
"5PAISA",368.75,368.75,361.2,367.8,365.1,351.2,2020-10-09
"5PAISA",364,364,350,353.45,354,367.8,2020-10-12
"5PAISA",340,354,335.8,344.25,344,353.45,2020-10-13
"5PAISA",340,344,327.05,339.65,340,344.25,2020-10-14
"5PAISA",340,356.6,339.6,356.6,356.6,339.65,2020-10-15
"5PAISA",356.6,360,340,344.05,348,356.6,2020-10-16
"5PAISA",344.05,350,335.1,347.7,350,344.05,2020-10-19
"5PAISA",336.5,355,336.5,350.55,350,347.7,2020-10-20
"5PAISA",350,350,340,344.3,348,350.55,2020-10-21
"5PAISA",345,361.5,336.5,361.5,361.5,344.3,2020-10-22
"5PAISA",361.5,361.5,345.5,351.05,356.65,361.5,2020-10-23
"5PAISA",346.05,352,343,347.6,352,351.05,2020-10-26
"5PAISA",342.2,346.25,336,338.4,340,347.6,2020-10-27
"5PAISA",340,341.95,324,332.9,333.95,338.4,2020-10-28
"5PAISA",328,334.75,320.05,323.2,326,332.9,2020-10-29
"5PAISA",333.7,333.7,307.05,320.75,322,323.2,2020-10-30
"5PAISA",324.4,330,310.2,321,321,320.75,2020-11-02
"5PAISA",321,324,311.45,320,320,321,2020-11-03
"5PAISA",321,323.8,312.3,319.55,320,320,2020-11-04
"5PAISA",316.05,320,303.6,309.05,315,319.55,2020-11-05
"5PAISA",312.05,321,307,310.6,311,309.05,2020-11-06
"5PAISA",322.9,326.1,312.4,322.6,326.1,310.6,2020-11-09
"5PAISA",332.95,332.95,315.8,321.8,322.85,322.6,2020-11-10
"5PAISA",320,323.95,313.6,317.4,317.2,321.8,2020-11-11
"5PAISA",320.95,322.95,312.4,318.9,320,317.4,2020-11-12
"5PAISA",322.5,322.55,313.6,320.7,322,318.9,2020-11-13
"5PAISA",329.95,329.95,316.3,321.65,324.5,320.7,2020-11-14
"5PAISA",327.95,336.4,318.25,331.45,331.05,321.65,2020-11-17
"5PAISA",339.95,339.95,326.15,333.25,333,331.45,2020-11-18
"5PAISA",326,334.6,320.25,327.95,328.4,333.25,2020-11-19
"5PAISA",333,344.3,322.25,344.3,344.3,327.95,2020-11-20
"5PAISA",360.35,360.35,344.3,355.9,357.6,344.3,2020-11-23
"5PAISA",350,360,342.6,347.2,345.5,355.9,2020-11-24
"5PAISA",358.8,358.8,329.85,330.7,329.85,347.2,2020-11-25
"5PAISA",330.7,334.65,325.05,328.5,327.15,330.7,2020-11-26
"5PAISA",335.95,335.95,318.5,325.8,323.7,328.5,2020-11-27
"5PAISA",332.3,333.9,326.4,330.6,331.2,325.8,2020-12-01
"5PAISA",328.05,340.15,327,329.7,330,330.6,2020-12-02
"5PAISA",327.1,337,327.1,333.75,336,329.7,2020-12-03
"5PAISA",330.05,339,330.05,333.4,333.7,333.75,2020-12-04
"5PAISA",338.9,346,328.2,339.25,337.55,333.4,2020-12-07
"5PAISA",345.25,372,335.75,354.55,354.05,339.25,2020-12-08
"5PAISA",355,357,333.05,334.8,335,354.55,2020-12-09
"5PAISA",339.95,339.95,322,327.5,328,334.8,2020-12-10
"5PAISA",334.95,334.95,328,328.85,328,327.5,2020-12-11
"5PAISA",329.05,334.95,324.7,325.2,324.7,328.85,2020-12-14
"5PAISA",333.95,333.95,323,324.4,325,325.2,2020-12-15
"5PAISA",328.95,328.95,315,317.15,319.95,324.4,2020-12-16
"5PAISA",324,324,308,310.05,309,317.15,2020-12-17
"5PAISA",310.05,310.05,284.8,299.35,298,310.05,2020-12-18
"5PAISA",298,305,285,287.45,286.95,299.35,2020-12-21
"5PAISA",287.45,287.45,264.35,278.45,282,287.45,2020-12-22
"5PAISA",287.4,296.8,265.55,280.5,283,278.45,2020-12-23
"5PAISA",288.45,299.95,280,296.45,299.15,280.5,2020-12-24
"5PAISA",309.8,311.95,299.25,309.65,311,296.45,2020-12-28
"5PAISA",309.65,318,306.1,309.3,312,309.65,2020-12-29
"5PAISA",317.2,317.95,308,310.15,310,309.3,2020-12-30
"5PAISA",310.05,311.9,298.95,300.7,300,310.15,2020-12-31
"5PAISA",307.9,307.9,295,302.15,302.4,300.7,2021-01-01
"5PAISA",305.9,309.8,299.3,302.8,304,302.15,2021-01-04
"5PAISA",301.5,307.45,299,302.65,301.85,302.8,2021-01-05
"5PAISA",302.65,308.5,302.65,307.9,306.85,302.65,2021-01-06
"5PAISA",308.1,315,307,312,312.55,307.9,2021-01-07
"5PAISA",310.35,335.75,295,315.1,316,312,2021-01-08
"5PAISA",320,346.6,319.95,343,346.6,315.1,2021-01-11
"5PAISA",354.4,377.3,351,377.3,377.3,343,2021-01-12
"5PAISA",387.75,387.75,350.1,357.8,362,377.3,2021-01-13
"5PAISA",359.5,369.7,326,328.1,328.7,357.8,2021-01-14
"5PAISA",329.1,334.85,305,308.05,309,328.1,2021-01-15
"5PAISA",309,309,287.15,288.7,287.5,308.05,2021-01-18
"5PAISA",296,307.8,295.45,305.75,306.5,288.7,2021-01-19
"5PAISA",313,313,300.55,303.4,302.05,305.75,2021-01-20
"5PAISA",308.8,309,292.2,295.45,296.35,303.4,2021-01-21
"5PAISA",294.5,297.9,285,287.75,287.25,295.45,2021-01-22
"5PAISA",296.9,296.9,277.1,279,278.55,287.75,2021-01-25
"5PAISA",282.55,286,272,276.15,275.95,279,2021-01-27
"5PAISA",268,274.8,266.2,269.8,269.15,276.15,2021-01-28
"5PAISA",275,275,260.1,265.05,262,269.8,2021-01-29
"5PAISA",265.05,275,254,268.9,275,265.05,2021-02-01
"5PAISA",278,289.4,251.25,262.55,260.25,268.9,2021-02-02
"5PAISA",264.9,288.8,263.05,283.75,282.55,262.55,2021-02-03
"5PAISA",283.95,283.95,275.65,278.35,279.6,283.75,2021-02-04
"5PAISA",275.7,279,271.25,273.5,272.7,278.35,2021-02-05
"5PAISA",283,283,267.45,271.75,270.1,273.5,2021-02-08
"5PAISA",272.2,275.95,266,269.05,269,271.75,2021-02-09
"5PAISA",269.05,271.95,246.8,252.75,253,269.05,2021-02-10
"5PAISA",254.9,256.15,248.2,252.05,251.5,252.75,2021-02-11
"5PAISA",256.9,258.5,250.65,252.85,253.6,252.05,2021-02-12
"5PAISA",255,258,250.95,252.05,253.4,252.85,2021-02-15
"5PAISA",252.05,255.4,249,253.5,253,252.05,2021-02-16
"5PAISA",254.6,259.75,250.35,257.7,257,253.5,2021-02-17
"5PAISA",255.15,259,255.05,256.45,257,257.7,2021-02-18
"5PAISA",259,265,255.3,257.75,258,256.45,2021-02-19
"5PAISA",257.8,265,242.45,245.95,245,257.75,2021-02-22
"5PAISA",251.95,251.95,237.7,243.25,250,245.95,2021-02-23
"5PAISA",245.7,264,244.35,258.95,256,243.25,2021-02-24
"5PAISA",259,265,250.3,262.8,263.85,258.95,2021-02-25
"5PAISA",260,264,254.15,261,261.9,262.8,2021-02-26
"5PAISA",261.9,272.9,260.5,263.85,263.75,261,2021-03-01
"5PAISA",263.75,270.6,260,267.65,265,263.85,2021-03-02
"5PAISA",271,271,263.5,268.25,268,267.65,2021-03-03
"5PAISA",267,272.45,265.05,268.5,268.8,268.25,2021-03-04
"5PAISA",268.5,280,261,276.95,279,268.5,2021-03-05
"5PAISA",282.55,290,263,276.05,280,276.95,2021-03-08
"5PAISA",282.4,284.6,275,279.9,280.5,276.05,2021-03-09
"5PAISA",284,290.75,282.35,285.1,286,279.9,2021-03-10
"5PAISA",289,289,275,279.65,283.75,285.1,2021-03-12
"5PAISA",288,288,269.8,275.05,276.3,279.65,2021-03-15
"5PAISA",276.3,288.7,274.45,284.1,284,275.05,2021-03-16
"5PAISA",280.15,284,271.55,276.25,279.15,284.1,2021-03-17
"5PAISA",282.85,282.85,267.9,269.75,269.4,276.25,2021-03-18
"5PAISA",270.05,283.75,260,278.9,276,269.75,2021-03-19
"5PAISA",284.3,284.3,272.05,277.15,276.5,278.9,2021-03-22
"5PAISA",276.3,279.7,270.1,272.3,272.95,277.15,2021-03-23
"5PAISA",272.95,272.95,265,266.05,266.9,272.3,2021-03-24
"5PAISA",269.95,269.95,245,251.5,251.95,266.05,2021-03-25
"5PAISA",255.1,259.35,247.5,250.95,253.9,251.5,2021-03-26
"5PAISA",258.7,258.7,248.15,252.3,253,250.95,2021-03-30
"5PAISA",249,255,235.65,249.7,252.45,252.3,2021-03-31
"5PAISA",252.5,268.5,252,260.6,267.95,249.7,2021-04-01
"5PAISA",278.8,286.65,268,286.25,286.65,260.6,2021-04-05
"5PAISA",294,298.1,275.1,279.5,279.35,286.25,2021-04-06
